X.ZTIME,LON,LAT,WSR_ID,CELL_ID,RANGE,AZIMUTH,SEVPROB,PROB,MAXSIZE 
20150513232640,-98.95814,27.79888,KCRP,B0,77,271,90,100,2.25
20150513232717,-101.29757,30.01923,KMAF,R1,124,158,90,100,2
20150513232908,-100.8711,28.43571,KDFX,M1,59,212,100,100,4
20150513233405,-98.93935,27.79879,KCRP,B0,76,271,100,100,2.5
20150513233405,-98.93935,27.79879,KCRP,B0,76,271,100,100,2.5
20150513233437,-98.93207,27.7857,KDFX,L3,114,141,90,100,2.25
20150513233437,-100.86411,28.41243,KDFX,M1,60,211,90,100,2.25
20150513234534,-100.8479,28.36577,KDFX,M1,62,209,90,100,2
20150514001242,-102.06282,29.82684,KDFX,X9,99,290,90,100,2
20150514002013,-102.02661,29.81588,KDFX,X9,97,290,90,100,2.5
20150514002534,-102.01878,29.78388,KDFX,X9,96,289,90,100,2.25
20150514004119,-101.14209,28.09308,KDFX,D7,84,213,100,100,2.75
20150514011204,-101.74042,28.89659,KDFX,F0,80,254,90,100,2.25
20150514012658,-101.66196,28.84701,KDFX,F0,77,251,90,100,2.25
20150514013139,-101.79631,27.96428,KDFX,D1,112,226,90,100,2
20150514013624,-101.78294,27.97605,KDFX,D1,111,226,100,100,2.5
20150514014104,-101.75706,27.95324,KDFX,D1,111,225,100,100,3.25
20150514014551,-101.73074,27.93084,KDFX,D1,111,224,100,100,3.75
20150514015050,-101.704,27.90884,KDFX,D1,111,223,100,100,3.25
20150514015530,-101.704,27.90884,KDFX,D1,111,223,100,100,3.5
20150514020024,-101.67684,27.88725,KDFX,D1,111,222,90,100,2.5
20150514032750,-101.19397,27.43784,KDFX,C1,120,204,90,100,2.25
20150514033232,-101.15789,27.42412,KDFX,C1,120,203,90,100,2.5
20150514033713,-101.12844,27.39541,KDFX,C1,121,202,90,100,2.25
20150514194602,-111.19333,37.46286,KICX,K1,80,95,90,100,1.5
20150514195034,-111.16732,37.5081,KICX,K1,81,93,100,100,1.75
20150514195521,-111.14456,37.53076,KICX,K1,82,92,90,100,1.5
20150514202632,-96.28708,32.25477,KFWS,X2,55,110,90,100,2
20150514221041,-103.1022,32.19355,KLBB,T0,109,217,90,100,2
20150514221454,-103.06732,32.23394,KLBB,T0,106,217,100,100,2.5
20150514221907,-103.04405,32.26086,KLBB,T0,104,217,100,100,2.25
20150514221907,-102.59322,32.89547,KLBB,M0,60,221,90,100,2.25
20150514222319,-102.64962,33.0609,KLBB,L0,55,230,90,100,2
20150514223158,-103.14061,32.80276,KLBB,C0,84,233,90,100,2
20150514224102,-102.79842,33.33297,KLBB,R0,53,249,90,100,2.25
20150514230159,-95.19947,32.30437,KFWS,P7,108,98,90,100,2
20150514230608,-95.18005,32.30172,KFWS,P7,109,98,100,100,3
20150514231017,-95.17442,32.33312,KFWS,P7,109,97,90,100,2
20150514234347,-102.11237,37.8306,KDDC,F0,102,273,90,100,1.75
20150514234426,-102.78895,33.83794,KLBB,R1,50,283,90,100,2.25
20150514234708,-102.76634,33.87024,KAMA,N0,97,213,90,100,2
20150514234708,-102.07723,37.82699,KGLD,F0,94,191,90,100,2.25
20150514234902,-102.09134,37.8301,KDDC,F0,101,273,90,100,2.25
20150514234919,-102.75701,33.87589,KLBB,R1,49,286,90,100,2.25
20150514235113,-102.07723,37.82699,KGLD,F0,94,191,90,100,2.25
20150514235204,-102.71269,33.94073,KAMA,S0,92,213,100,100,2.25
20150514235411,-102.73058,33.94377,KLBB,R1,49,291,100,100,2.5
20150514235415,-97.93171,30.90378,KEWX,A3,72,4,90,100,2
20150514235559,-97.96513,30.91304,KFWS,I0,105,199,100,100,2.25
20150514235700,-102.6912,33.96892,KAMA,S0,90,213,100,100,2.5
20150515000254,-103.27803,31.61754,KMAF,T1,59,251,90,100,2
20150515001345,-101.67776,33.06392,KLBB,L1,36,169,90,100,2
20150515003028,-101.62407,33.11847,KMAF,L2,76,22,90,100,2
20150515003831,-101.5386,33.14173,KDYX,Z0,121,288,90,100,2.25
20150515004304,-101.5386,33.14173,KDYX,Z0,121,288,90,100,2.25
20150515004537,-102.86529,34.55024,KLBB,U1,75,316,90,100,2
20150515005528,-101.51299,33.20888,KDYX,Z0,121,290,90,100,2
20150515005740,-101.49236,33.19727,KMAF,L2,83,25,90,100,2
20150515005934,-101.45378,33.19028,KAMA,X0,123,174,90,100,2
20150515010020,-101.47853,33.21948,KLBB,L1,31,147,90,100,2
20150515010204,-101.48385,33.21236,KMAF,L2,84,25,90,100,2.25
20150515010240,-101.44304,33.22519,KDYX,Z0,118,291,100,100,2.5
20150515010456,-101.41378,33.21083,KAMA,X0,122,173,100,100,2.5
20150515010628,-101.43999,33.2316,KMAF,L2,86,26,90,100,2.25
20150515011018,-101.37455,33.23191,KAMA,X0,121,172,90,100,2.25
20150515011052,-101.40425,33.23508,KMAF,L2,87,27,90,100,2.25
20150515011103,-101.39167,33.24555,KDYX,Z0,116,292,90,100,2
20150515011505,-101.38016,33.26251,KLBB,L1,32,137,90,100,2
20150515011515,-101.3731,33.23961,KDYX,Z0,115,292,100,100,2.5
20150515011518,-101.36814,33.23789,KMAF,L2,88,28,90,100,2.25
20150515011540,-101.37185,33.21536,KAMA,X0,122,172,100,100,2.5
20150515011609,-101.3924,33.24161,KSJT,W1,121,338,90,100,2.25
20150515011914,-101.34012,33.2646,KDYX,Z0,114,293,90,100,2
20150515011943,-102.68938,31.71465,KMAF,X5,29,242,90,100,2
20150515012103,-101.33607,33.25351,KAMA,X0,120,171,90,100,2
20150515012338,-101.35453,33.23366,KDYX,Z0,114,292,90,100,2
20150515012407,-102.65795,31.7013,KMAF,X5,28,239,90,100,2
20150515012407,-101.34921,33.26726,KMAF,L2,90,28,100,100,2.5
20150515012633,-101.33607,33.25351,KAMA,X0,120,171,100,100,2.25
20150515012834,-101.34921,33.26726,KMAF,L2,90,28,90,100,2.25
20150515013626,-100.22975,28.95865,KDFX,Y4,19,172,90,100,2
20150515013626,-99.77871,29.51504,KDFX,K5,30,61,90,100,2.25
20150515014148,-101.33975,33.28194,KMAF,L2,91,28,90,100,2
20150515014148,-102.61016,31.6995,KMAF,X5,26,236,90,100,2.25
20150515014154,-100.22389,28.99329,KDFX,Y4,17,170,90,100,2
20150515014154,-100.2146,28.72467,KDFX,K4,33,174,90,100,2.25
20150515014301,-101.34215,33.28653,KAMA,X0,118,171,90,100,2
20150515014406,-101.36802,33.2859,KSJT,W1,123,339,90,100,2
20150515014547,-101.34338,33.30181,KDYX,Z0,115,294,90,100,2
20150515014613,-101.3208,33.31131,KMAF,L2,93,28,100,100,2.5
20150515014804,-101.33512,33.31438,KSJT,W1,124,340,90,100,2.25
20150515014947,-101.30935,33.32581,KDYX,Z0,114,295,100,100,2.5
20150515015037,-102.5988,31.65858,KMAF,X5,27,231,90,100,2.25
20150515015037,-101.31132,33.32599,KMAF,L2,94,28,100,100,2.75
20150515015203,-101.29467,33.3267,KSJT,W1,124,341,100,100,2.5
20150515015235,-100.20605,28.74234,KDFX,K4,32,173,100,100,2.5
20150515015319,-101.30849,33.325,KAMA,X0,116,170,90,100,2.25
20150515015356,-101.27495,33.34903,KDYX,Z0,113,296,100,100,2.25
20150515015713,-102.55753,31.66856,KMAF,X5,25,229,90,100,2
20150515015713,-101.25341,33.35633,KMAF,L2,97,29,100,100,2.5
20150515015757,-101.27495,33.34903,KDYX,Z0,113,296,100,100,2.25
20150515015827,-101.26888,33.33102,KAMA,X0,116,169,90,100,2
20150515021423,-101.2066,33.33401,KLBB,L1,36,122,90,100,2.25
20150515021528,-101.21618,33.29915,KMAF,L2,95,31,90,100,2
20150515021528,-102.86711,31.16758,KMAF,E8,58,217,90,100,2
20150515021701,-101.22083,33.32792,KDYX,K3,110,296,90,100,2
20150515021815,-101.24141,33.30671,KSJT,W1,122,342,90,100,2
20150515021910,-100.21065,28.77551,KDFX,K4,30,173,90,100,2.25
20150515021930,-101.2,33.34292,KLBB,L1,36,121,90,100,2.25
20150515022003,-101.20578,33.31339,KMAF,L2,96,31,100,100,2.5
20150515022114,-101.20279,33.32087,KDYX,K3,109,296,100,100,3
20150515022215,-101.20706,33.33357,KSJT,W1,123,343,100,100,2.5
20150515022243,-118.64352,34.03858,KSOX,O6,52,285,90,90,0.75
20150515022423,-101.17642,33.34349,KLBB,L1,37,120,100,100,2.5
20150515022437,-101.18498,33.34186,KMAF,L2,98,31,100,100,2.75
20150515022453,-101.18567,33.32847,KAMA,X0,117,167,100,100,3
20150515022521,-101.18652,33.34955,KDYX,K3,109,297,100,100,2.75
20150515022628,-101.16621,33.34398,KSJT,W1,123,344,100,100,2.5
20150515022952,-101.18652,33.34955,KDYX,K3,109,297,90,100,2.25
20150515023913,-101.21124,33.29821,KLBB,O7,37,125,90,100,2
20150515024220,-101.14545,33.34078,KMAF,L2,99,32,90,100,2
20150515024912,-101.16863,33.34224,KDYX,V3,108,297,90,100,2
20150515025109,-102.16006,31.66018,KMAF,X5,17,175,90,100,2.25
20150515030939,-101.1213,33.38679,KFDR,W1,122,242,90,100,2
20150515032650,-101.0506,33.40852,KMAF,L2,105,33,90,100,2.25
20150515032730,-101.04647,33.42833,KDYX,V3,105,301,100,100,2.25
20150515032738,-101.04674,33.4175,KLBB,O7,41,110,90,100,2.25
20150515032932,-101.06917,33.41123,KFDR,W1,119,242,100,100,2.5
20150515033128,-101.0506,33.40852,KMAF,L2,105,33,90,100,2.25
20150515033231,-101.04188,33.42873,KLBB,O7,41,109,90,100,2
20150515033240,-101.06371,33.43668,KDYX,V3,106,301,90,100,2
20150515033437,-101.05178,33.41937,KFDR,W1,118,242,100,100,2.5
20150515033606,-101.03959,33.42243,KMAF,L2,106,33,90,100,2
20150515033727,-101.03726,33.44003,KLBB,O7,41,108,90,100,2.25
20150515033803,-101.04647,33.42833,KDYX,V3,105,301,90,100,2.25
20150515033942,-101.03439,33.42751,KFDR,W1,117,242,100,100,2.5
20150515034039,-101.02856,33.43634,KMAF,L2,107,33,100,100,2.5
20150515034221,-101.03287,33.4514,KLBB,O7,41,107,90,100,2.25
20150515034236,-101.01378,33.43669,KAMA,F4,113,162,90,100,2.25
20150515034255,-101.02792,33.45468,KDYX,V3,105,302,100,100,2.25
20150515034447,-101.017,33.43564,KFDR,W1,116,242,100,100,2.5
20150515034503,-101.01754,33.45025,KMAF,L2,108,33,90,100,2.25
20150515034714,-101.00961,33.4581,KLBB,O7,42,106,90,100,2
20150515034722,-101.01086,33.44607,KDYX,V3,104,302,90,100,2
20150515034928,-101.00651,33.46415,KMAF,L2,109,33,90,100,2
20150515034952,-100.99961,33.44377,KFDR,W1,115,242,100,100,2.25
20150515035456,-100.98363,33.48894,KFDR,W1,113,243,90,100,2
20150515053818,-100.14413,28.89712,KEWX,E0,121,247,90,100,2.25
20150515053832,-100.14394,28.92541,KDFX,Y9,22,161,90,100,2.5
20150515054312,-100.12679,28.90392,KEWX,E0,120,247,100,100,2.5
20150515054352,-100.13053,28.94762,KDFX,Y9,21,158,90,100,2.25
20150515054806,-100.0921,28.91753,KEWX,E0,118,247,100,100,2.5
20150515054912,-100.11137,28.95492,KDFX,Y9,21,155,100,100,2.75
20150515055300,-100.09023,28.95562,KEWX,E0,117,248,100,100,2.75
20150515055926,-100.18807,28.94876,KDFX,U3,20,166,100,100,2.5
20150515060325,-100.12271,28.98087,KEWX,E0,118,249,100,100,2.5
20150515064443,-99.1914,39.05879,KDDC,E1,86,25,90,100,2
20150515073815,-99.81996,28.95752,KEWX,J3,104,245,90,100,2
20150515074308,-99.78577,28.9721,KEWX,J3,102,245,90,100,2.25
20150515074738,-101.16552,30.84853,KMAF,R5,84,141,90,100,2
20150515074754,-99.17303,39.28974,KDDC,E1,99,22,90,100,1.75
20150515074754,-99.51518,39.74823,KDDC,B2,121,10,90,100,2
20150515074803,-99.7538,28.953,KEWX,J3,101,244,90,100,2.25
20150515074911,-99.75404,28.97169,KDFX,V0,33,123,90,100,2
20150515075257,-99.73685,28.96055,KEWX,J3,100,244,100,100,3
20150515075439,-99.70392,28.97939,KDFX,V0,35,120,90,100,2.5
20150515075750,-99.68802,28.95024,KEWX,J3,98,243,100,100,3.25
20150515080245,-99.67121,28.95804,KEWX,J3,97,243,90,100,2
20150515092000,-100.06398,28.64971,KDFX,P6,39,163,100,100,2.5
20150515093543,-99.97652,28.64211,KDFX,P6,41,157,90,100,2.25
20150515093902,-99.9723,28.61831,KEWX,Y8,121,238,100,100,2.5
20150515094051,-99.95642,28.63156,KDFX,P6,42,156,90,100,2.25
20150515094416,-99.95641,28.6274,KEWX,Y8,120,238,90,100,2.25
20150515094928,-99.94052,28.63649,KEWX,Y8,119,238,90,100,2.25
20150515095120,-99.91022,28.63237,KDFX,P6,43,153,90,100,2
20150515095441,-99.91884,28.60753,KEWX,Y8,119,237,90,100,2
20150515095640,-99.88876,28.62335,KDFX,P6,44,152,90,100,2.25
20150515095953,-99.90313,28.61686,KEWX,Y8,118,237,90,100,2
20150515100201,-99.86683,28.61479,KDFX,P6,45,151,90,100,2.25
20150515100459,-100.42672,40.88004,KLNX,Q5,65,174,90,100,1.75
20150515102247,-99.76938,28.62878,KDFX,P6,47,145,100,100,3
20150515102442,-99.75112,28.62898,KEWX,Y8,111,235,100,100,2.5
20150515102755,-99.74563,28.62313,KDFX,P6,48,144,100,100,2.75
20150515102937,-99.74453,28.59288,KEWX,Y8,112,234,100,100,2.75
20150515105406,-99.603,28.5695,KEWX,Y8,107,231,90,100,2
20150515105624,-99.58659,28.5841,KCRP,Z5,120,294,90,100,2.25
20150515111049,-99.51887,28.59575,KCRP,Z5,117,295,100,100,2.5
20150515111136,-99.51726,28.57374,KDFX,P6,58,136,100,100,3
20150515111341,-99.5145,28.55561,KEWX,Y8,104,229,100,100,2.75
20150515111534,-99.51691,28.55793,KCRP,Z5,116,294,100,100,3.25
20150515111622,-99.49114,28.54955,KDFX,P6,60,136,100,100,3.5
20150515111837,-99.47751,28.54449,KEWX,Y8,103,228,100,100,2.75
20150515112016,-99.48208,28.54483,KCRP,Z5,114,294,100,100,3.25
20150515112122,-99.43587,28.55074,KDFX,P6,62,134,100,100,3
20150515112330,-99.4497,28.56716,KEWX,Y8,101,228,100,100,2.25
20150515112459,-99.43246,28.56166,KCRP,Z5,112,295,100,100,3
20150515112615,-99.42166,28.56377,KDFX,P6,62,133,100,100,3
20150515112824,-99.39949,28.56877,KEWX,Y8,99,227,90,100,2.25
20150515112944,-99.38276,28.57717,KCRP,Z5,110,296,90,100,2.25
20150515120750,-99.57044,27.96082,KCRP,K8,110,276,90,100,2.25
20150515122617,-99.51986,28.00203,KDFX,Y1,86,152,100,100,2.5
20150515122646,-99.50675,28.01846,KCRP,K8,107,278,100,100,2.5
20150515123111,-99.48592,27.99918,KDFX,Y1,87,151,90,100,2
20150515123129,-99.48806,28.0164,KCRP,K8,106,278,100,100,2.5
20150515123551,-99.46094,28.01153,KDFX,Y1,87,150,100,100,2.5
20150515123554,-99.46937,28.01434,KCRP,K8,105,278,100,100,2.5
20150515124031,-99.43199,28.01021,KCRP,K8,103,278,100,100,2.5
20150515124051,-99.42662,28.00986,KDFX,Y1,88,149,90,100,2.25
20150515125011,-99.40185,28.02311,KDFX,Y1,88,148,90,100,2
20150515132219,-99.30543,28.07984,KDFX,Y1,88,144,90,100,2
20150515132601,-99.29956,28.10946,KCRP,K8,97,282,90,100,2.25
20150515132646,-99.29323,28.10837,KDFX,Y1,87,143,90,100,2
20150515141207,-96.87482,40.52454,KOAX,T6,53,206,90,100,1.75
20150515144008,-96.0766,40.17376,KOAX,Y6,70,169,90,100,1.75
20150515175806,-85.55152,30.54482,KEOX,N3,55,185,90,100,2.25
20150515175839,-85.54801,30.5433,KMXX,H5,120,174,90,100,2
20150515185510,-104.65743,39.66299,KFTG,K1,9,215,90,90,2
20150515185958,-104.64752,39.67801,KFTG,K1,8,216,90,90,1.75
20150515190014,-104.65417,39.65546,KPUX,S0,75,343,90,100,2
20150515190439,-104.63317,39.67778,KPUX,S0,76,344,90,100,1.75
20150515190523,-104.60743,39.69224,KCYS,T1,88,174,90,100,1.75
20150515191133,-104.5822,39.74477,KCYS,T1,85,173,90,100,1.75
20150515191824,-97.97537,26.63679,KCRP,O9,73,200,90,100,2
20150515195436,-89.50421,36.94085,KPAH,F2,36,258,100,100,2.5
20150515202142,-103.15011,41.22172,KLNX,D0,124,250,90,100,2
20150515202305,-103.13274,41.25031,KCYS,D3,76,85,100,100,2.5
20150515202548,-103.14675,41.26126,KLNX,D0,123,251,100,100,2.5
20150515202808,-103.13499,41.27236,KCYS,D3,76,84,100,100,2.5
20150515202947,-103.14675,41.26126,KLNX,D0,123,251,100,100,2.5
20150515203312,-103.11906,41.31836,KCYS,D3,77,82,100,100,2
20150515203348,-103.12152,41.3061,KLNX,D0,121,252,100,100,2.25
20150515204317,-104.44851,41.72567,KCYS,E4,38,25,90,100,1.75
20150515204819,-104.43902,41.74075,KCYS,E4,39,25,100,100,2.25
20150515205008,-105.93625,42.63907,KRIW,S5,115,102,90,100,1.5
20150515210556,-103.24639,42.17087,KLNX,T0,120,277,90,100,2
20150515210738,-98.46963,26.11375,KBRO,H0,58,282,90,100,2.25
20150515210750,-103.53968,42.08831,KCYS,K4,80,45,90,100,1.75
20150515211236,-104.31975,41.8072,KCYS,A5,45,29,90,100,1.75
20150515211413,-103.25848,42.24238,KLNX,T0,121,279,90,100,1.75
20150515211723,-103.28203,42.2739,KCYS,A3,96,45,90,100,1.75
20150515211723,-103.57634,42.16156,KCYS,K4,82,42,90,100,1.75
20150515211723,-104.29791,41.83627,KCYS,A5,47,29,100,100,2.25
20150515212209,-103.04143,41.59455,KCYS,D3,84,71,100,100,2
20150515212209,-103.60953,42.20599,KCYS,K4,83,40,100,100,2.25
20150515212209,-104.29276,41.87222,KCYS,A5,49,28,100,100,2.25
20150515212231,-103.02721,41.60746,KLNX,D0,112,260,100,100,2.25
20150515212637,-103.0356,41.63943,KLNX,D0,112,261,100,100,2.5
20150515212655,-103.63138,42.26289,KCYS,K4,85,38,90,100,1.75
20150515212655,-103.03064,41.62314,KCYS,D3,85,70,100,100,2.25
20150515212655,-104.28914,41.9085,KCYS,A5,51,27,100,100,2.75
20150515213036,-103.0356,41.63943,KLNX,D0,112,261,100,100,2
20150515213143,-104.0521,42.2489,KCYS,N5,74,27,90,100,1.75
20150515213143,-103.04156,41.64648,KCYS,D3,85,69,90,100,2
20150515213143,-104.27889,41.92331,KCYS,A5,52,27,100,100,2.75
20150515213629,-104.10399,42.2681,KCYS,N5,74,25,90,100,1.75
20150515213629,-104.25836,41.95292,KCYS,A5,54,27,100,100,2.75
20150515213848,-102.75052,42.93599,KLNX,W1,113,302,90,100,1.75
20150515214115,-104.13027,42.27719,KCYS,N5,74,24,100,100,2
20150515214115,-104.23782,41.98254,KCYS,A5,56,27,90,100,2
20150515214259,-102.77006,42.94446,KLNX,W1,114,302,100,100,2.25
20150515214601,-104.16647,42.01062,KCYS,A5,59,29,90,100,1.75
20150515214601,-104.14785,42.30123,KCYS,N5,75,23,90,100,1.75
20150515214658,-102.76612,42.9816,KLNX,W1,115,303,90,100,1.75
20150515215057,-102.99668,42.91889,KLNX,I1,122,299,90,100,1.75
20150515215057,-103.05635,41.73595,KLNX,D0,112,264,90,100,2
20150515215057,-102.78548,42.99032,KLNX,W1,116,303,100,100,2.25
20150515215103,-104.14449,42.03966,KCYS,A5,61,29,100,100,2
20150515215103,-103.04997,41.75177,KCYS,D3,87,65,90,100,2
20150515215456,-103.03965,41.77022,KLNX,D0,111,265,90,100,2
20150515215456,-103.01682,42.92656,KLNX,I1,123,299,100,100,2.5
20150515215604,-103.0437,41.78185,KCYS,D3,88,64,100,100,2
20150515215604,-104.10118,42.05955,KCYS,A5,63,30,100,100,2.25
20150515215901,-102.99404,42.95819,KLNX,I1,123,300,100,100,2
20150515215901,-103.04427,41.80233,KLNX,D0,111,266,100,100,2.25
20150515220106,-103.03829,41.81226,KCYS,D3,89,63,100,100,2
20150515220106,-104.08947,42.11225,KCYS,A5,66,29,100,100,2
20150515220106,-104.64589,41.67175,KCYS,H5,32,13,90,100,2
20150515220225,-102.99608,42.96452,KUDX,J4,70,186,100,100,3
20150515220306,-103.04427,41.80233,KLNX,D0,111,266,90,100,2
20150515220306,-102.99404,42.95819,KLNX,I1,123,300,100,100,2.75
20150515220418,-98.73352,25.42788,KBRO,F1,77,248,90,100,2.25
20150515220552,-103.03829,41.81226,KCYS,D3,89,63,90,100,1.75
20150515220552,-104.05577,42.11702,KCYS,A5,67,30,100,100,2
20150515220706,-102.62755,42.07339,KLNX,X1,92,275,90,100,1.75
20150515220706,-102.99028,42.99771,KLNX,I1,124,301,100,100,2.75
20150515221105,-102.64728,42.10143,KLNX,X1,93,276,100,100,2
20150515221105,-102.96578,43.02899,KLNX,I1,124,302,90,100,2
20150515221517,-102.98448,41.86988,KLNX,D0,108,268,90,100,2
20150515221517,-102.66634,42.13001,KLNX,X1,94,277,90,100,2
20150515221536,-102.63997,42.13918,KCYS,B6,114,58,90,100,1.75
20150515221536,-104.02162,42.12119,KCYS,A5,68,31,90,100,1.75
20150515221536,-102.97404,41.86556,KCYS,D3,93,62,100,100,2
20150515221917,-102.98676,41.90126,KLNX,D0,108,269,90,100,2
20150515222010,-102.95117,41.90515,KCYS,D3,95,61,90,100,1.75
20150515222010,-104.00991,42.13541,KCYS,A5,69,31,90,100,1.75
20150515222445,-104.00991,42.13541,KCYS,A5,69,31,90,100,1.75
20150515222925,-103.08919,41.07113,KCYS,M7,78,93,90,100,1.75
20150515222925,-103.98647,42.16383,KCYS,A5,71,31,90,100,1.75
20150515223400,-104.01027,42.17448,KCYS,A5,71,30,90,100,1.75
20150515223400,-103.08729,41.09378,KCYS,M7,78,92,100,100,2.5
20150515223518,-103.09366,41.12222,KLNX,L2,124,247,100,100,2.5
20150515223556,-103.09655,41.11731,KGLD,U1,123,329,90,100,2.5
20150515223833,-103.08505,41.13915,KCYS,M7,78,90,90,100,1.75
20150515223931,-103.09302,41.16184,KLNX,L2,123,248,100,100,2.25
20150515225127,-102.59532,42.34163,KLNX,J3,93,285,100,100,2.25
20150515225224,-102.58823,42.32667,KCYS,J9,122,54,90,100,1.75
20150515225539,-102.61716,42.34556,KLNX,J3,94,285,100,100,2.25
20150515225709,-102.60673,42.31721,KCYS,J9,121,54,100,100,2.25
20150515230005,-102.61716,42.34556,KLNX,J3,94,285,100,100,2.5
20150515230200,-102.99134,41.35425,KCYS,M7,83,81,90,100,1.75
20150515230200,-102.6157,42.35573,KCYS,J9,122,53,100,100,2.25
20150515230418,-102.60815,42.37208,KLNX,J3,94,286,90,100,2
20150515230647,-102.59742,42.36543,KCYS,J9,123,53,90,100,2
20150515230843,-102.62018,42.40297,KLNX,J3,95,287,100,100,2.25
20150515231133,-103.17768,41.634,KCYS,X8,79,68,90,100,1.75
20150515231133,-102.62583,42.39436,KCYS,J9,123,52,100,100,2.25
20150515231322,-102.66352,42.41195,KLNX,J3,97,287,100,100,2.25
20150515231536,-98.66952,25.30633,KBRO,F1,77,242,90,100,2.25
20150515233120,-102.86865,41.49883,KCYS,M7,90,76,100,100,2
20150515233310,-102.86877,41.53743,KLNX,L2,106,257,90,100,2
20150515233523,-103.68173,40.28567,KCYS,W0,73,135,90,100,1.75
20150515233523,-102.85507,41.52828,KCYS,M7,91,75,100,100,2
20150515233818,-102.84728,41.54161,KLNX,L2,105,257,90,100,2
20150515233911,-103.66203,40.30063,KCYS,W0,73,134,90,100,1.5
20150515233911,-102.84225,41.55818,KCYS,M7,92,74,90,100,2
20150515234259,-102.50606,41.85894,KCYS,V8,112,67,90,100,1.75
20150515234326,-102.53672,41.86446,KLNX,X2,88,267,90,100,2
20150515234648,-102.79772,41.62409,KCYS,M7,95,72,90,100,1.75
20150515234833,-102.54068,41.91558,KLNX,X2,88,269,90,100,1.75
20150515235022,-102.51897,41.92581,KCYS,V8,113,65,90,100,1.75
20150515235022,-102.78742,41.65557,KCYS,M7,96,71,100,100,2
20150515235341,-102.54176,41.94118,KLNX,X2,88,270,100,100,2.25
20150515235341,-102.77326,41.67609,KLNX,L2,100,261,100,100,2.5
